row,E_F,p_f_source,p_f_python,p_f_difference,p_t_source,p_t_python,p_t_difference,n_f_source,n_f_python,n_f_difference,n_t_source,n_t_python,n_t_difference
1.803000000000000000e+03,-3.618000000000000327e+00,3.445202820760208144e-09,3.543690010396954913e-09,9.848718963674676876e-11,-1.997821635541154529e+20,-2.006586161739484365e+20,-8.764526198329835520e+17,1.997569285296480911e+20,2.006333803374884291e+20,8.764518078403379200e+17,1.997821660157014180e+20,2.006586153215039898e+20,8.764493058025717760e+17
1.804000000000000000e+03,-3.615000000000000213e+00,3.066410224580351042e-09,3.154201166444835802e-09,8.779094186448476030e-11,-2.244576388001527890e+20,-2.254329067289972572e+20,-9.752679288444682240e+17,2.244324026275378627e+20,2.254076707716469555e+20,9.752681441090928640e+17,2.244576401622271263e+20,2.254329058765528105e+20,9.752657143256842240e+17
1.805000000000000000e+03,-3.612000000000000099e+00,2.729265054803396975e-09,2.807521247403776420e-09,7.825619260037944555e-11,-2.521811482948735468e+20,-2.532662761270305096e+20,-1.085127832156962816e+18,2.521559166462351114e+20,2.532410403973556142e+20,1.085123751120502784e+18,2.521811540549943951e+20,2.532662752745860628e+20,1.085121219591667712e+18
1.806000000000000000e+03,-3.608999999999999986e+00,2.429188267003773472e-09,2.498945101687289660e-09,6.975683468351618874e-11,-2.833291945064421786e+20,-2.845364384980264550e+20,-1.207243991584276480e+18,2.833039642971222180e+20,2.845112023449457132e+20,1.207238047823495168e+18,2.833292013660746547e+20,2.845364370958261944e+20,1.207235729751539712e+18
1.807000000000000000e+03,-3.605999999999999872e+00,2.162104272783376327e-09,2.224284723409176950e-09,6.218045062580062321e-11,-3.183247760507385283e+20,-3.196677393596089631e+20,-1.342963308870434816e+18,3.182995396637241508e+20,3.196425029145785795e+20,1.342963250854428672e+18,3.183247768630570516e+20,3.196677379574087025e+20,1.342961094351650816e+18
1.808000000000000000e+03,-3.602999999999999758e+00,1.924385585870636845e-09,1.979812412626000447e-09,5.542682675536360202e-11,-3.576431227440083108e+20,-3.591369137594421740e+20,-1.493791015433863168e+18,3.576178793396965212e+20,3.591116779104849756e+20,1.493798570788454400e+18,3.576431164095012536e+20,3.591369129069977272e+20,1.493796497496473600e+18
1.809000000000000000e+03,-3.599999999999999645e+00,1.712803554261196538e-09,1.762210182867370963e-09,4.940662860617442453e-11,-4.018181508356297851e+20,-4.034795558016483328e+20,-1.661404966018547712e+18,4.017929133569166541e+20,4.034543192449151795e+20,1.661405887998525440e+18,4.018181505484366807e+20,4.034795543994480722e+20,1.661403851011391488e+18
1.810000000000000000e+03,-3.596999999999999531e+00,1.524484509253123449e-09,1.568524729311353379e-09,4.404022005822993006e-11,-4.514497494716710257e+20,-4.532973754235511112e+20,-1.847625951880085504e+18,4.514245123201815675e+20,4.532721393769105981e+20,1.847627056729030656e+18,4.514497497342337352e+20,4.532973740213508506e+20,1.847624287117115392e+18
1.811000000000000000e+03,-3.594000000000000306e+00,1.356870735800870640e-09,1.396127346431586057e-09,3.925661063071541680e-11,-5.072118665034005873e+20,-5.092663688665816105e+20,-2.054502363181023232e+18,5.071866289268150764e+20,5.092411319268461773e+20,2.054503000031100928e+18,5.072118662162074829e+20,5.092663669146255360e+20,2.054500698418053120e+18
1.812000000000000000e+03,-3.591000000000000192e+00,1.207685734094332064e-09,1.242678251116765331e-09,3.499251702243326655e-11,-5.698616773147515290e+20,-5.721459754091144806e+20,-2.284298094362951680e+18,5.698364441310638244e+20,5.721207389046345564e+20,2.284294773570732032e+18,5.698616814256049357e+20,5.721459740069142200e+20,2.284292581309284352e+18
1.813000000000000000e+03,-3.588000000000000078e+00,1.074903300552138610e-09,1.106094827055444706e-09,3.119152650330609558e-11,-6.402498729526224486e+20,-6.427893852879783199e+20,-2.539512335355871232e+18,6.402246417750128067e+20,6.427641485674917396e+20,2.539506792478932992e+18,6.402498792624991764e+20,6.427893833360222454e+20,2.539504073523068928e+18
1.814000000000000000e+03,-3.584999999999999964e+00,9.567200082928483397e-10,9.845233593967970504e-10,2.780335110394871073e-11,-7.193321852077600932e+20,-7.221550988641984840e+20,-2.822913656438390784e+18,7.193069507295676989e+20,7.221298631634060575e+20,2.822912433838358528e+18,7.193321882191019377e+20,7.221550980117540372e+20,2.822909792652099584e+18
1.815000000000000000e+03,-3.581999999999999851e+00,8.515307133187721921e-10,8.763138760700197897e-10,2.478316275124759754e-11,-8.081823410607574221e+20,-8.113199294475071652e+20,-3.137588386749743104e+18,8.081571106718702633e+20,8.112946929179454341e+20,3.137582246075170816e+18,8.081823479203899638e+20,8.113199280453069046e+20,3.137580124916940800e+18
1.816000000000000000e+03,-3.578999999999999737e+00,7.579067537419225409e-10,7.799977543075857444e-10,2.209100056566320349e-11,-9.080066729925637571e+20,-9.114935883180858409e+20,-3.486915325522083840e+18,9.079814367941323653e+20,9.114683518117273928e+20,3.486915017595027456e+18,9.080066738048823460e+20,9.114935869158855803e+20,3.486913111003234304e+18
1.817000000000000000e+03,-3.575999999999999623e+00,6.745765459578704715e-10,6.942677884473718583e-10,1.969124248950138675e-11,-1.020160413746808357e+21,-1.024035088340540064e+21,-3.874674593731706880e+18,1.020135180244599702e+21,1.024009852223758270e+21,3.874671979158568960e+18,1.020160417307906015e+21,1.024035086938339803e+21,3.874669630433787904e+18
1.818000000000000000e+03,-3.572999999999999510e+00,6.004083142283266583e-10,6.179604484932006027e-10,1.755213426487394443e-11,-1.146166139537844732e+21,-1.150471155286106571e+21,-4.305015748261838848e+18,1.146140905224814461e+21,1.150445919663152431e+21,4.305014438337970176e+18,1.146166142549186576e+21,1.150471154433662124e+21,4.305011884475547648e+18
1.819000000000000000e+03,-3.570000000000000284e+00,5.343947191087410011e-10,5.500400886463983191e-10,1.564536953765731794e-11,-1.287734363903539020e+21,-1.292516911845395137e+21,-4.782547941856116736e+18,1.287709130721675706e+21,1.292491675891539640e+21,4.782545169863933952e+18,1.287734368014392361e+21,1.292516910992950559e+21,4.782542978558197760e+18
1.820000000000000000e+03,-3.567000000000000171e+00,4.756391759470361563e-10,4.895848914859080094e-10,1.394571553887185312e-11,-1.446786746196708557e+21,-1.452099104811524817e+21,-5.312358614816260096e+18,1.446761515187355255e+21,1.452073869100409422e+21,5.312353913054167040e+18,1.446786752506585154e+21,1.452099103959080239e+21,5.312351452495085568e+18
1.821000000000000000e+03,-3.564000000000000057e+00,4.233436776337986891e-10,4.357743570311997916e-10,1.243067939740110247e-11,-1.625482125821445145e+21,-1.631382199789586743e+21,-5.900073968141598720e+18,1.625456896483770237e+21,1.631356963839192334e+21,5.900067355422097408e+18,1.625482133780589183e+21,1.631382198937142166e+21,5.900065156552982528e+18
1.822000000000000000e+03,-3.560999999999999943e+00,3.767979562147477352e-10,3.878781668886971529e-10,1.108021067394941770e-11,-1.826245769242413367e+21,-1.832797677683965690e+21,-6.551908441552322560e+18,1.826220537514056483e+21,1.832772441527426220e+21,6.551904013369737216e+18,1.826245775002534150e+21,1.832797676281765298e+21,6.551901279231148032e+18
1.823000000000000000e+03,-3.557999999999999829e+00,3.353698361604535322e-10,3.452462723458607997e-10,9.876436185407267473e-12,-2.051802200302544486e+21,-2.059076940882336285e+21,-7.274740579791798272e+18,2.051776970652172943e+21,2.059051705103512502e+21,7.274734451339558912e+18,2.051802207711932711e+21,2.059076940029891707e+21,7.274732317958995968e+18
1.824000000000000000e+03,-3.554999999999999716e+00,2.984966482731866147e-10,3.073000718880773490e-10,8.803423614890734259e-12,-2.305212117425450648e+21,-2.313288265642449306e+21,-8.076148216998658048e+18,2.305186881887253823e+21,2.313263029202236211e+21,8.076147314982387712e+18,2.305212119337280733e+21,2.313288264240248914e+21,8.076144902968180736e+18
1.825000000000000000e+03,-3.551999999999999602e+00,2.656775876161320872e-10,2.735245583993331864e-10,7.846970783201099226e-12,-2.589913758342373179e+21,-2.598878286665847669e+21,-8.964528323474489344e+18,2.589888529112715231e+21,2.598853050800847454e+21,8.964521688132222976e+18,2.589913766301517480e+21,2.598878285813403091e+21,8.964519511885611008e+18
1.826000000000000000e+03,-3.548999999999999488e+00,2.364669116717448378e-10,2.434613294682177695e-10,6.994417796472931696e-12,-2.909769483101317628e+21,-2.919718591102116692e+21,-9.949108000799064064e+18,2.909744248865072611e+21,2.919693355184000860e+21,9.949106318928248832e+18,2.909769486112659603e+21,2.919718590249672114e+21,9.949104137012510720e+18
1.827000000000000000e+03,-3.546000000000000263e+00,2.104678863478861925e-10,2.167023659348995103e-10,6.234479587013317776e-12,-3.269117905211859927e+21,-3.280158015719947633e+21,-1.104011050808770560e+19,3.269092672774860702e+21,3.280132779071277892e+21,1.104010629641718989e+19,3.269117909872469344e+21,3.280158013767991427e+21,1.104010389552208282e+19
1.828000000000000000e+03,-3.543000000000000149e+00,1.873273976074840825e-10,1.928844942412582182e-10,5.557096633774135675e-12,-3.672832589073396269e+21,-3.685081364126595809e+21,-1.224877505319954022e+19,3.672807349825127842e+21,3.685056127621119082e+21,1.224877779599124070e+19,3.672832587136935920e+21,3.685081362724395418e+21,1.224877558745949798e+19
1.829000000000000000e+03,-3.540000000000000036e+00,1.667311555378525607e-10,1.716844574271178140e-10,4.953301889265253295e-12,-4.126387789775367569e+21,-4.139975321390454145e+21,-1.358753161508657562e+19,4.126362554091724341e+21,4.139950085637195432e+21,1.358753154547109069e+19,4.126387791137442103e+21,4.139975320538009567e+21,1.358752940056746394e+19
1.830000000000000000e+03,-3.536999999999999922e+00,1.483994257222143625e-10,1.528145278758181825e-10,4.415102153603820010e-12,-4.635932388657157636e+21,-4.651002432481904820e+21,-1.507004382474718413e+19,4.635907150914643296e+21,4.650977196616531313e+21,1.507004570188801638e+19,4.635932388369964728e+21,4.651002431629460242e+21,1.507004325949551411e+19
1.831000000000000000e+03,-3.533999999999999808e+00,1.320832299376906958e-10,1.360186022652780826e-10,3.935372327587386778e-12,-5.208372731613641966e+21,-5.225084123097797231e+21,-1.671139148415526502e+19,5.208347498455962223e+21,5.225058887313472356e+21,1.671138885751013376e+19,5.208372735724495045e+21,5.225084122245353177e+21,1.671138652085813248e+19
1.832000000000000000e+03,-3.530999999999999694e+00,1.175609645783237839e-10,1.210687257250465891e-10,3.507761146722805174e-12,-5.851465707152523395e+21,-5.869993867878741311e+21,-1.852816072621791642e+19,5.851440477457634820e+21,5.869968631382233055e+21,1.852815392459823514e+19,5.851465714561911357e+21,5.869993866476541444e+21,1.852815191463008666e+19
1.833000000000000000e+03,-3.527999999999999581e+00,1.046353908751751969e-10,1.077619980250911550e-10,3.126607149915958080e-12,-6.573923112038043746e+21,-6.594461711083952407e+21,-2.053859904590866022e+19,6.573897870928016048e+21,6.594436474599116898e+21,2.053860367110085018e+19,6.573923108452315431e+21,6.594461709681752539e+21,2.053860122943710822e+19
1.834000000000000000e+03,-3.524999999999999467e+00,9.313095603520953907e-11,9.591781980701334616e-11,2.786863771803807091e-12,-7.385528692104735228e+21,-7.408291524008797536e+21,-2.276283190406230835e+19,7.385503458747611087e+21,7.408266287444131840e+21,2.276282869652075315e+19,7.385528696215588307e+21,7.408291522606597669e+21,2.276282639100936192e+19
1.835000000000000000e+03,-3.522000000000000242e+00,8.289140891516371330e-11,8.537544148345146549e-11,2.484032568287752185e-12,-8.297269583374963442e+21,-8.322492506575476883e+21,-2.522292320051344179e+19,8.297244351158201352e+21,8.322467269802054386e+21,2.522291864385303347e+19,8.297269588585328148e+21,8.322492504623521202e+21,2.522291603819305370e+19
1.836000000000000000e+03,-3.519000000000000128e+00,7.377767784691491832e-11,7.599178153923233474e-11,2.214103692317416417e-12,-9.321483491585909850e+21,-9.349426645036448088e+21,-2.794315345053823795e+19,9.321458261213491233e+21,9.349401408654228324e+21,2.794314744073709158e+19,9.321483498445541999e+21,9.349426643634248221e+21,2.794314518870622208e+19
1.837000000000000000e+03,-3.516000000000000014e+00,6.566598179135797066e-11,6.763948462422592770e-11,1.973502832867957039e-12,-1.047202384213459757e+22,-1.050297402024912749e+22,-3.095017811452991898e+19,1.047199861100077960e+22,1.050294878433720454e+22,3.095017333642493952e+19,1.047202384844447495e+22,1.050297401939668343e+22,3.095017095220848230e+19
1.838000000000000000e+03,-3.512999999999999901e+00,5.844614916682797904e-11,6.020519308221381912e-11,1.759043915385840076e-12,-1.176444481249168746e+22,-1.179871807208663548e+22,-3.427325959494801818e+19,1.176441958128604414e+22,1.179869283575700390e+22,3.427325447095975936e+19,1.176444481880156484e+22,1.179871807068443561e+22,3.427325188287076762e+19
1.839000000000000000e+03,-3.509999999999999787e+00,5.202012151869868991e-11,5.358800845694834127e-11,1.567886938249651359e-12,-1.321620868140277275e+22,-1.325415316744191135e+22,-3.794448603913859891e+19,1.321618345067030145e+22,1.325412793130695629e+22,3.794448063665484595e+19,1.321620868771265013e+22,1.325415316603971148e+22,3.794447832706134835e+19
1.840000000000000000e+03,-3.506999999999999673e+00,4.630062170727355871e-11,4.769812209489175817e-11,1.397500387618199459e-12,-1.484691806003782065e+22,-1.488891708756335998e+22,-4.199902752553933210e+19,1.484689282977327428e+22,1.488889185157682037e+22,4.199902180354608333e+19,1.484691806689745384e+22,1.488891708671091592e+22,4.199901981346208154e+19
1.841000000000000000e+03,-3.503999999999999559e+00,4.120996852553443572e-11,4.245559625913295649e-11,1.245627733598520772e-12,-1.667857590669993103e+22,-1.672505130994493712e+22,-4.647540324500609434e+19,1.667855067965536023e+22,1.672502607349859903e+22,4.647539384323879731e+19,1.667857591685809911e+22,1.672505130854273725e+22,4.647539168463814656e+19
1.842000000000000000e+03,-3.500999999999999446e+00,3.667902164710568726e-11,3.778927921171850320e-11,1.110257564612815945e-12,-1.873587654446346456e+22,-1.878729229094657982e+22,-5.141574648311526195e+19,1.873585131267551343e+22,1.878726705438188057e+22,5.141574170636713984e+19,1.873587655022358613e+22,1.878729228954437996e+22,5.141573932079382528e+19
1.843000000000000000e+03,-3.498000000000000220e+00,3.264624257490621670e-11,3.363583953985979031e-11,9.895969649535736085e-13,-2.104653114740219000e+22,-2.110339728517437902e+22,-5.686613777218902426e+19,2.104650590893928297e+22,2.110337204901080203e+22,5.686614007151905997e+19,2.104653114601548598e+22,2.110339728377217706e+22,5.686613775669107098e+19
1.844000000000000000e+03,-3.495000000000000107e+00,2.905685883646572129e-11,2.993890661985206102e-11,8.820477833863397330e-13,-2.364163167673905473e+22,-2.370450858949359750e+22,-6.287691275454277222e+19,2.364160644257432365e+22,2.370448335375984440e+22,6.287691118552075469e+19,2.364163167975039723e+22,2.370450858864115135e+22,6.287690889075412173e+19
1.845000000000000000e+03,-3.491999999999999993e+00,2.586212007415746334e-11,2.664830555307015095e-11,7.861854789126876055e-13,-2.655605753192318291e+22,-2.662556049427235498e+22,-6.950296234917206426e+19,2.655603229872349407e+22,2.662553525793914775e+22,6.950295921565368320e+19,2.655605753603403704e+22,2.662556049287015301e+22,6.950295683611597210e+19
1.846000000000000000e+03,-3.488999999999999879e+00,2.301863592670060117e-11,2.371937619054234492e-11,7.007402638417437526e-13,-2.982892950269710041e+22,-2.990573362907400739e+22,-7.680412637690698138e+19,2.982890427283126668e+22,2.990570839280995166e+22,7.680411997868497306e+19,2.982892951010648942e+22,2.990573362767180543e+22,7.680411756531600589e+19
1.847000000000000000e+03,-3.485999999999999766e+00,2.048778670915874125e-11,2.111236700389937618e-11,6.245802947406349330e-13,-3.350411630750658147e+22,-3.358896183641804217e+22,-8.484552891146069606e+19,3.350409107568402524e+22,3.358893659998028353e+22,8.484552429625828966e+19,3.350411631271694723e+22,3.358896183501584020e+22,8.484552229889297613e+19
1.848000000000000000e+03,-3.482999999999999652e+00,1.823519888739769078e-11,1.879189557628697045e-11,5.566966888892796737e-13,-3.763079914874104657e+22,-3.772449712504368529e+22,-9.369797630263872717e+19,3.763077391621508458e+22,3.772447188872960410e+22,9.369797251451951514e+19,3.763079915340165651e+22,3.772449712364148333e+22,9.369797023982682112e+19
1.849000000000000000e+03,-3.479999999999999538e+00,1.623027822299126940e-11,1.672646839100755820e-11,4.961901680162888030e-13,-4.226410043107451077e+22,-4.236753874559212454e+22,-1.034383145176137728e+20,4.226407519256201449e+22,4.236751350940743342e+22,1.034383168454189384e+20,4.226410042968780675e+22,4.236753874418992677e+22,1.034383145021200138e+20
1.850000000000000000e+03,-3.477000000000000313e+00,1.444579424783547151e-11,1.488805340044703993e-11,4.422591526115684198e-13,-4.746578301567647718e+22,-4.757993286373134985e+22,-1.141498480548726702e+20,4.746575778073023821e+22,4.757990762786228850e+22,1.141498471320502927e+20,4.746578301813806386e+22,4.757993286287890789e+22,1.141498447408440279e+20
